t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.757575757575757791e+00,8.297362327575683594e-01,-5.292679667472839355e-01,-8.622997999191284180e-01,5.941493511199951172e-01,-1.262647211551666260e-01,7.306033372879028320e-01
5.858585858585858119e+00,8.924893140792846680e-01,-5.692965984344482422e-01,-9.275156855583190918e-01,6.390849351882934570e-01,-1.358141601085662842e-01,7.858589291572570801e-01
5.959595959595959336e+00,9.412973523139953613e-01,-6.004300713539123535e-01,-9.782393574714660645e-01,6.740349531173706055e-01,-1.432414948940277100e-01,8.288356661796569824e-01
6.060606060606060552e+00,9.761602282524108887e-01,-6.226681470870971680e-01,-1.014470338821411133e+00,6.989991664886474609e-01,-1.485467255115509033e-01,8.595331907272338867e-01
6.161616161616161769e+00,9.970779418945312500e-01,-6.360110640525817871e-01,-1.036208987236022949e+00,7.139777541160583496e-01,-1.517298668622970581e-01,8.779518008232116699e-01
6.262626262626262097e+00,1.004050493240356445e+00,-6.404587030410766602e-01,-1.043455362319946289e+00,7.189706563949584961e-01,-1.527909338474273682e-01,8.840913772583007812e-01
6.363636363636363313e+00,9.970780611038208008e-01,-6.360111236572265625e-01,-1.036209106445312500e+00,7.139778137207031250e-01,-1.517298817634582520e-01,8.779518008232116699e-01
6.464646464646464530e+00,9.761602282524108887e-01,-6.226682066917419434e-01,-1.014470338821411133e+00,6.989992856979370117e-01,-1.485467404127120972e-01,8.595333099365234375e-01
6.565656565656565746e+00,9.412973523139953613e-01,-6.004300713539123535e-01,-9.782393574714660645e-01,6.740349531173706055e-01,-1.432414948940277100e-01,8.288356661796569824e-01
6.666666666666666963e+00,8.924894332885742188e-01,-5.692966580390930176e-01,-9.275158047676086426e-01,6.390849947929382324e-01,-1.358141601085662842e-01,7.858589887619018555e-01
6.767676767676767291e+00,8.297362327575683594e-01,-5.292679667472839355e-01,-8.622997999191284180e-01,5.941493511199951172e-01,-1.262647211551666260e-01,7.306033372879028320e-01
6.868686868686868507e+00,7.530379295349121094e-01,-4.803440570831298828e-01,-7.825914621353149414e-01,5.392279624938964844e-01,-1.145931929349899292e-01,6.630685329437255859e-01
6.969696969696969724e+00,6.623945832252502441e-01,-4.225249290466308594e-01,-6.883907318115234375e-01,4.743209779262542725e-01,-1.007995828986167908e-01,5.832548141479492188e-01
7.070707070707070940e+00,5.578058958053588867e-01,-3.558104634284973145e-01,-5.796974301338195801e-01,3.994281888008117676e-01,-8.488385379314422607e-02,4.911619126796722412e-01
7.171717171717171269e+00,4.392721056938171387e-01,-2.802006900310516357e-01,-4.565116763114929199e-01,3.145496547222137451e-01,-6.684602797031402588e-02,3.867899775505065918e-01
7.272727272727272485e+00,3.067931532859802246e-01,-1.956956684589385986e-01,-3.188334703445434570e-01,2.196854054927825928e-01,-4.668610543012619019e-02,2.701389491558074951e-01
7.373737373737373701e+00,1.603692620992660522e-01,-1.022955402731895447e-01,-1.666630804538726807e-01,1.148356422781944275e-01,-2.440411783754825592e-02,1.412090957164764404e-01
