noise_scale,idx,physics_loss,max_joint,total_loss,wp_l2,wp_linf
0.05,13,-2.694249391555786,3.399350643157959,-2.3543143272399902,0.062285929918289185,0.026379942893981934
0.05,14,-2.7343175411224365,3.394986867904663,-2.3948187828063965,0.06089732423424721,0.03169417381286621
0.05,15,-2.691115140914917,3.426276683807373,-2.348487377166748,0.06776992976665497,0.033625125885009766
0.05,16,-2.3426353931427,3.022357702255249,-2.0403995513916016,0.060219623148441315,0.03721705079078674
0.05,17,-2.3002474308013916,3.0196595191955566,-1.998281478881836,0.06963863223791122,0.04567126929759979
0.05,18,-2.3664498329162598,3.0302391052246094,-2.0634260177612305,0.13771778345108032,0.0776834487915039
0.05,19,-2.337185859680176,3.027315139770508,-2.034454345703125,0.08176031708717346,0.039772987365722656
0.05,20,-2.2627952098846436,3.0418126583099365,-1.9586138725280762,0.10103338956832886,0.04477148503065109
0.05,21,-2.3607101440429688,3.0170905590057373,-2.0590009689331055,0.060213103890419006,0.031196024268865585
0.05,22,-2.3310320377349854,3.028198003768921,-2.028212308883667,0.051312245428562164,0.027942687273025513
0.05,23,-2.3662543296813965,3.0211100578308105,-2.064143419265747,0.10388092696666718,0.05816546082496643
0.05,24,-3.9123101234436035,3.5061285495758057,-3.561697244644165,0.0725557953119278,0.042400360107421875
0.05,25,-3.868279457092285,3.514112710952759,-3.5168681144714355,0.09391003847122192,0.06216239929199219
0.05,26,-3.9632632732391357,3.4950315952301025,-3.613759994506836,0.08066411316394806,0.046844303607940674
0.05,27,-3.926009178161621,3.490356206893921,-3.5769734382629395,0.07857818156480789,0.03812986612319946
0.05,28,-3.9066858291625977,3.5047452449798584,-3.556211233139038,0.04168295860290527,0.03017657995223999
0.05,29,-3.950744152069092,3.510002851486206,-3.5997438430786133,0.05958019942045212,0.0252072811126709
