t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.151515151515151381e+00,-2.826157584786415100e-02,-2.591264620423316956e-02,-4.498022794723510742e-02,-1.247827149927616119e-02,-5.002598278224468231e-03,-1.310485647991299629e-03
5.252525252525252597e+00,-1.034298911690711975e-01,-9.483341872692108154e-02,-1.646157205104827881e-01,-4.566716775298118591e-02,-1.830818690359592438e-02,-4.796030465513467789e-03
5.353535353535353813e+00,-2.120419442653656006e-01,-1.944183111190795898e-01,-3.374792635440826416e-01,-9.362240880727767944e-02,-3.753367438912391663e-02,-9.832357987761497498e-03
5.454545454545454142e+00,-3.419169783592224121e-01,-3.134989142417907715e-01,-5.441842079162597656e-01,-1.509658396244049072e-01,-6.052292510867118835e-02,-1.585464552044868469e-02
5.555555555555555358e+00,-4.821563661098480225e-01,-4.420824646949768066e-01,-7.673848271369934082e-01,-2.128854542970657349e-01,-8.534678816795349121e-02,-2.235752902925014496e-02
5.656565656565656575e+00,-6.231436729431152344e-01,-5.713517665863037109e-01,-9.917756915092468262e-01,-2.751352488994598389e-01,-1.103030294179916382e-01,-2.889509126543998718e-02
5.757575757575757791e+00,-7.565447688102722168e-01,-6.936653852462768555e-01,-1.204092741012573242e+00,-3.340355753898620605e-01,-1.339164525270462036e-01,-3.508088737726211548e-02
5.858585858585858119e+00,-8.753073811531066895e-01,-8.025571107864379883e-01,-1.393111467361450195e+00,-3.864725232124328613e-01,-1.549386829137802124e-01,-4.058788716793060303e-02
5.959595959595959336e+00,-9.736620187759399414e-01,-8.927370905876159668e-01,-1.549649596214294434e+00,-4.298988282680511475e-01,-1.723484992980957031e-01,-4.514858126640319824e-02
6.060606060606060552e+00,-1.047120809555053711e+00,-9.600904583930969238e-01,-1.666564345359802246e+00,-4.623329043388366699e-01,-1.853514760732650757e-01,-4.855485633015632629e-02
6.161616161616161769e+00,-1.092478394508361816e+00,-1.001678228378295898e+00,-1.738753914833068848e+00,-4.823595583438873291e-01,-1.933802515268325806e-01,-5.065807700157165527e-02
6.262626262626262097e+00,-1.107810974121093750e+00,-1.015736460685729980e+00,-1.763156890869140625e+00,-4.891293644905090332e-01,-1.960942894220352173e-01,-5.136905238032341003e-02
6.363636363636363313e+00,-1.092478036880493164e+00,-1.001677870750427246e+00,-1.738753557205200195e+00,-4.823594093322753906e-01,-1.933802068233489990e-01,-5.065806582570075989e-02
6.464646464646464530e+00,-1.047121047973632812e+00,-9.600907564163208008e-01,-1.666564702987670898e+00,-4.623330533504486084e-01,-1.853515207767486572e-01,-4.855487123131752014e-02
6.565656565656565746e+00,-9.736620187759399414e-01,-8.927370905876159668e-01,-1.549649596214294434e+00,-4.298988282680511475e-01,-1.723484992980957031e-01,-4.514858126640319824e-02
6.666666666666666963e+00,-8.753074407577514648e-01,-8.025572896003723145e-01,-1.393111705780029297e+00,-3.864725828170776367e-01,-1.549387127161026001e-01,-4.058789461851119995e-02
6.767676767676767291e+00,-7.565449476242065430e-01,-6.936655044555664062e-01,-1.204092979431152344e+00,-3.340356051921844482e-01,-1.339164674282073975e-01,-3.508089110255241394e-02
6.868686868686868507e+00,-6.231436729431152344e-01,-5.713517665863037109e-01,-9.917756915092468262e-01,-2.751352488994598389e-01,-1.103030294179916382e-01,-2.889509126543998718e-02
6.969696969696969724e+00,-4.821565151214599609e-01,-4.420825839042663574e-01,-7.673850655555725098e-01,-2.128854990005493164e-01,-8.534681797027587891e-02,-2.235753461718559265e-02
7.070707070707070940e+00,-3.419176340103149414e-01,-3.134995102882385254e-01,-5.441852807998657227e-01,-1.509661376476287842e-01,-6.052304431796073914e-02,-1.585467532277107239e-02
7.171717171717171269e+00,-2.120419442653656006e-01,-1.944183111190795898e-01,-3.374792635440826416e-01,-9.362240880727767944e-02,-3.753367438912391663e-02,-9.832357987761497498e-03
