t,yaw,pitch,roll,yaw_target,pitch_target,roll_target
4.343434343434343425e+00,-9.572601914405822754e-01,4.985596239566802979e-01,-2.984911799430847168e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.444444444444444642e+00,-9.593933224678039551e-01,4.840227067470550537e-01,-3.088915944099426270e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.545454545454544970e+00,-9.608351588249206543e-01,4.696247577667236328e-01,-3.186923563480377197e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.646464646464646187e+00,-9.617015719413757324e-01,4.569853842258453369e-01,-3.269919455051422119e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.747474747474747403e+00,-9.621518850326538086e-01,4.475331902503967285e-01,-3.330465257167816162e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.848484848484848619e+00,-9.623340368270874023e-01,4.424035251140594482e-01,-3.362840712070465088e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
4.949494949494949836e+00,-9.623340368270874023e-01,4.424035251140594482e-01,-3.362840712070465088e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.050505050505050164e+00,-9.623340368270874023e-01,4.424035251140594482e-01,-3.362840712070465088e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.151515151515151381e+00,-9.547550082206726074e-01,4.468010663986206055e-01,-3.239797353744506836e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.252525252525252597e+00,-9.387768507003784180e-01,4.539337158203125000e-01,-2.994274497032165527e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.353535353535353813e+00,-9.125702381134033203e-01,4.610021412372589111e-01,-2.623704671859741211e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.454545454545454142e+00,-8.739431500434875488e-01,4.642528295516967773e-01,-2.132462263107299805e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.555555555555555358e+00,-8.212042450904846191e-01,4.595091342926025391e-01,-1.542830914258956909e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.656565656565656575e+00,-7.539528608322143555e-01,4.432321190834045410e-01,-9.014083445072174072e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.757575757575757791e+00,-6.732234954833984375e-01,4.138658344745635986e-01,-2.738069556653499603e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.858585858585858119e+00,-5.807524919509887695e-01,3.727265298366546631e-01,2.735065296292304993e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
5.959595959595959336e+00,-4.779854714870452881e-01,3.237438499927520752e-01,6.943363696336746216e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.060606060606060552e+00,-3.656922280788421631e-01,2.721276283264160156e-01,9.737810492515563965e-02,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.161616161616161769e+00,-2.443411350250244141e-01,2.227783203125000000e-01,1.125267595052719116e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.262626262626262097e+00,-1.147361323237419128e-01,1.792314648628234863e-01,1.179819330573081970e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.363636363636363313e+00,2.153593301773071289e-02,1.432920098304748535e-01,1.175288110971450806e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.464646464646464530e+00,1.619689166545867920e-01,1.150662526488304138e-01,1.148123666644096375e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.565656565656565746e+00,3.032668232917785645e-01,9.324463456869125366e-02,1.126392483711242676e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.666666666666666963e+00,4.416422843933105469e-01,7.574405521154403687e-02,1.124507263302803040e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.767676767676767291e+00,5.731642246246337891e-01,6.059945002198219299e-02,1.142777130007743835e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.868686868686868507e+00,6.940612792968750000e-01,4.664864763617515564e-02,1.172589957714080811e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
6.969696969696969724e+00,8.009361028671264648e-01,3.367678076028823853e-02,1.203638464212417603e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.070707070707070940e+00,8.908657431602478027e-01,2.211792767047882080e-02,1.228892654180526733e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.171717171717171269e+00,9.613860845565795898e-01,1.264291349798440933e-02,1.245872601866722107e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.272727272727272485e+00,1.010375499725341797e+00,5.877513438463211060e-03,1.255378574132919312e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.373737373737373701e+00,1.035873055458068848e+00,2.307841088622808456e-03,1.259421259164810181e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.474747474747474918e+00,1.035873055458068848e+00,2.307841088622808456e-03,1.259421259164810181e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.575757575757575246e+00,1.035873055458068848e+00,2.307841088622808456e-03,1.259421259164810181e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.676767676767676463e+00,1.022990465164184570e+00,3.147993003949522972e-03,1.266473084688186646e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.777777777777777679e+00,9.982298612594604492e-01,4.800902679562568665e-03,1.279974579811096191e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.878787878787878896e+00,9.625276327133178711e-01,7.259988225996494293e-03,1.299427002668380737e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
7.979797979797979224e+00,9.168055057525634766e-01,1.051566563546657562e-02,1.324609369039535522e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.080808080808081328e+00,8.620178699493408203e-01,1.454557850956916809e-02,1.355801075696945190e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.181818181818181657e+00,7.991906404495239258e-01,1.932687871158123016e-02,1.393979936838150024e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.282828282828281985e+00,7.294465303421020508e-01,2.487051114439964294e-02,1.440867185592651367e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.383838383838384090e+00,6.540175676345825195e-01,3.126632049679756165e-02,1.498692184686660767e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.484848484848484418e+00,5.742420554161071777e-01,3.871826454997062683e-02,1.569629013538360596e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.585858585858586522e+00,4.915475547313690186e-01,4.754592105746269226e-02,1.654998958110809326e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.686868686868686851e+00,4.074190258979797363e-01,5.813805013895034790e-02,1.754484623670578003e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.787878787878787179e+00,3.233548104763031006e-01,7.086329162120819092e-02,1.865668296813964844e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.888888888888889284e+00,2.408147305250167847e-01,8.596283197402954102e-02,1.984110921621322632e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
8.989898989898989612e+00,1.611687541007995605e-01,1.034595370292663574e-01,2.103976607322692871e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.090909090909089940e+00,8.565705269575119019e-02,1.231082230806350708e-01,2.218988835811614990e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.191919191919192045e+00,1.536973938345909119e-02,1.443939208984375000e-01,2.323424816131591797e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.292929292929292373e+00,-4.874993115663528442e-02,1.665667146444320679e-01,2.412904798984527588e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.393939393939394478e+00,-1.058821678161621094e-01,1.886964738368988037e-01,2.484879195690155029e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.494949494949494806e+00,-1.552938818931579590e-01,2.097351998090744019e-01,2.538795769214630127e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.595959595959595134e+00,-1.962961554527282715e-01,2.285798341035842896e-01,2.575967907905578613e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.696969696969697239e+00,-2.282020896673202515e-01,2.441332191228866577e-01,2.599149048328399658e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.797979797979797567e+00,-2.502901554107666016e-01,2.553618252277374268e-01,2.611815929412841797e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
9.898989898989899672e+00,-2.617735564708709717e-01,2.613493502140045166e-01,2.617204487323760986e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
1.000000000000000000e+01,-2.617735564708709717e-01,2.613493502140045166e-01,2.617204487323760986e-01,3.253159523010253906e-01,-1.753920763731002808e-01,-3.253159523010253906e-01
