t,J1,J2,J3,J4,J5,J6
4.444444444444444642e+00,2.846211910247802734e+00,2.549710512161254883e+00,2.578617095947265625e+00,7.514848709106445312e-01,-1.277919054031372070e+00,1.422885805368423462e-01
4.545454545454544970e+00,2.949521541595458984e+00,2.636611700057983398e+00,2.600574970245361328e+00,7.315584421157836914e-01,-1.263067007064819336e+00,1.461986750364303589e-01
4.646464646464646187e+00,3.018718719482421875e+00,2.694818019866943359e+00,2.615282297134399414e+00,7.182117104530334473e-01,-1.253119230270385742e+00,1.488176584243774414e-01
4.747474747474747403e+00,3.057744979858398438e+00,2.727645874023437500e+00,2.623577117919921875e+00,7.106842398643493652e-01,-1.247508764266967773e+00,1.502947360277175903e-01
4.848484848484848619e+00,3.073435306549072266e+00,2.740844011306762695e+00,2.626912117004394531e+00,7.076579332351684570e-01,-1.245253086090087891e+00,1.508885920047760010e-01
4.949494949494949836e+00,3.075851917266845703e+00,2.742877006530761719e+00,2.627425670623779297e+00,7.071917653083801270e-01,-1.244905591011047363e+00,1.509800553321838379e-01
5.050505050505050164e+00,3.075852155685424805e+00,2.742877006530761719e+00,2.627425670623779297e+00,7.071917653083801270e-01,-1.244905591011047363e+00,1.509800553321838379e-01
5.151515151515151381e+00,3.071835517883300781e+00,2.739849328994750977e+00,2.627743244171142578e+00,7.071244716644287109e-01,-1.245782494544982910e+00,1.505243033170700073e-01
5.252525252525252597e+00,3.045751810073852539e+00,2.720187902450561523e+00,2.629805564880371094e+00,7.066873908042907715e-01,-1.251477003097534180e+00,1.475647389888763428e-01
5.353535353535353813e+00,2.980883359909057617e+00,2.671291589736938477e+00,2.634934186935424805e+00,7.056005001068115234e-01,-1.265638709068298340e+00,1.402045041322708130e-01
5.454545454545454142e+00,2.865862369537353516e+00,2.584591150283813477e+00,2.644028186798095703e+00,7.036732435226440430e-01,-1.290749430656433105e+00,1.271537691354751587e-01
5.555555555555555358e+00,2.694135427474975586e+00,2.455147266387939453e+00,2.657605648040771484e+00,7.007958889007568359e-01,-1.328239917755126953e+00,1.076689660549163818e-01
5.656565656565656575e+00,2.463429450988769531e+00,2.281245946884155273e+00,2.675846099853515625e+00,6.969302296638488770e-01,-1.378606557846069336e+00,8.149213343858718872e-02
5.757575757575757791e+00,2.175215005874633789e+00,2.063996076583862305e+00,2.698633432388305664e+00,6.921010613441467285e-01,-1.441527962684631348e+00,4.879017174243927002e-02
5.858585858585858119e+00,1.834173202514648438e+00,1.806926012039184570e+00,2.725597381591796875e+00,6.863866448402404785e-01,-1.515982389450073242e+00,1.009421050548553467e-02
5.959595959595959336e+00,1.447659969329833984e+00,1.515580773353576660e+00,2.756156682968139648e+00,6.799104213714599609e-01,-1.600363969802856445e+00,-3.376112878322601318e-02
6.060606060606060552e+00,1.025170087814331055e+00,1.197116851806640625e+00,2.789560317993164062e+00,6.728312969207763672e-01,-1.692599773406982422e+00,-8.169852197170257568e-02
6.161616161616161769e+00,5.778052806854248047e-01,8.599028587341308594e-01,2.824930667877197266e+00,6.653354763984680176e-01,-1.790266036987304688e+00,-1.324582993984222412e-01
6.262626262626262097e+00,1.177349090576171875e-01,5.131118297576904297e-01,2.861305713653564453e+00,6.576266884803771973e-01,-1.890706300735473633e+00,-1.846597194671630859e-01
6.363636363636363313e+00,-3.423359394073486328e-01,1.663203239440917969e-01,2.897680521011352539e+00,6.499179005622863770e-01,-1.991146564483642578e+00,-2.368611991405487061e-01
6.464646464646464530e+00,-7.897009849548339844e-01,-1.708936691284179688e-01,2.933050870895385742e+00,6.424220204353332520e-01,-2.088812828063964844e+00,-2.876209914684295654e-01
6.565656565656565746e+00,-1.212189912796020508e+00,-4.893569946289062500e-01,2.966454505920410156e+00,6.353429555892944336e-01,-2.181048393249511719e+00,-3.355583250522613525e-01
6.666666666666666963e+00,-1.598702192306518555e+00,-7.807013988494873047e-01,2.997013568878173828e+00,6.288667321205139160e-01,-2.265429735183715820e+00,-3.794134855270385742e-01
6.767676767676767291e+00,-1.939743757247924805e+00,-1.037771463394165039e+00,3.023977756500244141e+00,6.231523752212524414e-01,-2.339884281158447266e+00,-4.181094765663146973e-01
6.868686868686868507e+00,-2.227959394454956055e+00,-1.255022287368774414e+00,3.046765089035034180e+00,6.183231472969055176e-01,-2.402805805206298828e+00,-4.508115649223327637e-01
6.969696969696969724e+00,-2.458667516708374023e+00,-1.428925037384033203e+00,3.065005779266357422e+00,6.144574880599975586e-01,-2.453172922134399414e+00,-4.769886136054992676e-01
7.070707070707070940e+00,-2.630392313003540039e+00,-1.558367252349853516e+00,3.078583002090454102e+00,6.115801334381103516e-01,-2.490663051605224609e+00,-4.964731931686401367e-01
7.171717171717171269e+00,-2.745413541793823242e+00,-1.645067691802978516e+00,3.087677001953125000e+00,6.096528768539428711e-01,-2.515773773193359375e+00,-5.095239281654357910e-01
7.272727272727272485e+00,-2.810284376144409180e+00,-1.693965911865234375e+00,3.092805862426757812e+00,6.085659265518188477e-01,-2.529936075210571289e+00,-5.168844461441040039e-01
7.373737373737373701e+00,-2.836364984512329102e+00,-1.713625431060791016e+00,3.094867944717407227e+00,6.081289052963256836e-01,-2.535629749298095703e+00,-5.198436975479125977e-01
7.474747474747474918e+00,-2.840382337570190430e+00,-1.716653347015380859e+00,3.095185518264770508e+00,6.080616116523742676e-01,-2.536506891250610352e+00,-5.202994942665100098e-01
7.575757575757575246e+00,-2.840382337570190430e+00,-1.716653347015380859e+00,3.095185518264770508e+00,6.080616116523742676e-01,-2.536506891250610352e+00,-5.202994942665100098e-01
7.676767676767676463e+00,-2.839711666107177734e+00,-1.717001438140869141e+00,3.093894958496093750e+00,6.070787310600280762e-01,-2.535996675491333008e+00,-5.194789171218872070e-01
7.777777777777777679e+00,-2.835355997085571289e+00,-1.719262361526489258e+00,3.085513591766357422e+00,6.006960272789001465e-01,-2.532683134078979492e+00,-5.141503214836120605e-01
7.878787878787878896e+00,-2.824523687362670898e+00,-1.724884867668151855e+00,3.064669847488403320e+00,5.848226547241210938e-01,-2.524442672729492188e+00,-5.008984208106994629e-01
7.979797979797979224e+00,-2.805316686630249023e+00,-1.734854340553283691e+00,3.027710914611816406e+00,5.566769242286682129e-01,-2.509830951690673828e+00,-4.774009585380554199e-01
8.080808080808081328e+00,-2.776640653610229492e+00,-1.749738931655883789e+00,2.972531080245971680e+00,5.146552324295043945e-01,-2.488015651702880859e+00,-4.423191547393798828e-01
8.181818181818181657e+00,-2.738115787506103516e+00,-1.769735574722290039e+00,2.898399591445922852e+00,4.582012295722961426e-01,-2.458708047866821289e+00,-3.951885104179382324e-01
8.282828282828281985e+00,-2.689987659454345703e+00,-1.794716835021972656e+00,2.805789470672607422e+00,3.876749277114868164e-01,-2.422094821929931641e+00,-3.363096117973327637e-01
8.383838383838384090e+00,-2.633038043975830078e+00,-1.824276804924011230e+00,2.696204900741577148e+00,3.042216897010803223e-01,-2.378770828247070312e+00,-2.666386663913726807e-01
8.484848484848484418e+00,-2.568495512008666992e+00,-1.857778191566467285e+00,2.572009086608886719e+00,2.096415758132934570e-01,-2.329670429229736328e+00,-1.876784265041351318e-01
8.585858585858586522e+00,-2.497945070266723633e+00,-1.894397854804992676e+00,2.436253070831298828e+00,1.062579154968261719e-01,-2.275999546051025391e+00,-1.013685464859008789e-01
8.686868686868686851e+00,-2.423241138458251953e+00,-1.933173537254333496e+00,2.292504310607910156e+00,-3.212630748748779297e-03,-2.219168901443481445e+00,-9.977042675018310547e-03
