t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
5.858585858585858119e+00,-2.046894550323486328e+00,-2.636460661888122559e-01,-3.632602393627166748e-01,-2.275422096252441406e+00,3.914016485214233398e-01,-2.563706398010253906e+00
5.959595959595959336e+00,-2.158834457397460938e+00,-2.780641913414001465e-01,-3.831260800361633301e-01,-2.399859189987182617e+00,4.128064513206481934e-01,-2.703909158706665039e+00
6.060606060606060552e+00,-2.238790988922119141e+00,-2.883628606796264648e-01,-3.973159193992614746e-01,-2.488742828369140625e+00,4.280955791473388672e-01,-2.804053783416748047e+00
6.161616161616161769e+00,-2.286765336990356445e+00,-2.945420742034912109e-01,-4.058298170566558838e-01,-2.542073011398315430e+00,4.372690320014953613e-01,-2.864140748977661133e+00
6.262626262626262097e+00,-2.302756786346435547e+00,-2.966018319129943848e-01,-4.086678028106689453e-01,-2.559849977493286133e+00,4.403268694877624512e-01,-2.884169816970825195e+00
6.363636363636363313e+00,-2.286765575408935547e+00,-2.945421040058135986e-01,-4.058298468589782715e-01,-2.542073249816894531e+00,4.372690618038177490e-01,-2.864140987396240234e+00
6.464646464646464530e+00,-2.238791227340698242e+00,-2.883628904819488525e-01,-3.973159193992614746e-01,-2.488743066787719727e+00,4.280955791473388672e-01,-2.804054021835327148e+00
6.565656565656565746e+00,-2.158834457397460938e+00,-2.780641913414001465e-01,-3.831260800361633301e-01,-2.399859189987182617e+00,4.128064513206481934e-01,-2.703909158706665039e+00
6.666666666666666963e+00,-2.046894788742065430e+00,-2.636460661888122559e-01,-3.632602691650390625e-01,-2.275422334671020508e+00,3.914016783237457275e-01,-2.563706636428833008e+00
6.767676767676767291e+00,-1.902972579002380371e+00,-2.451084554195404053e-01,-3.377185463905334473e-01,-2.115431547164916992e+00,3.638812601566314697e-01,-2.383445978164672852e+00
6.868686868686868507e+00,-1.727067589759826660e+00,-2.224513590335845947e-01,-3.065008521080017090e-01,-1.919887542724609375e+00,3.302451670169830322e-01,-2.163127422332763672e+00
6.969696969696969724e+00,-1.519179582595825195e+00,-1.956748068332672119e-01,-2.696072161197662354e-01,-1.688789725303649902e+00,2.904934287071228027e-01,-1.902750730514526367e+00
7.070707070707070940e+00,-1.279309511184692383e+00,-1.647787988185882568e-01,-2.270376980304718018e-01,-1.422138929367065430e+00,2.446260750293731689e-01,-1.602316617965698242e+00
7.171717171717171269e+00,-1.007456064224243164e+00,-1.297632902860641479e-01,-1.787921637296676636e-01,-1.119934320449829102e+00,1.926430165767669678e-01,-1.261824250221252441e+00
7.272727272727272485e+00,-7.036198973655700684e-01,-9.062831103801727295e-02,-1.248706951737403870e-01,-7.821761369705200195e-01,1.345442831516265869e-01,-8.812738656997680664e-01
7.373737373737373701e+00,-3.678016066551208496e-01,-4.737392440438270569e-02,-6.527335941791534424e-02,-4.088651239871978760e-01,7.033002376556396484e-02,-4.606662392616271973e-01
7.474747474747474918e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
7.575757575757575246e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
7.676767676767676463e+00,2.290711402893066406e-01,-9.924641996622085571e-02,-1.658833324909210205e-01,2.015838176012039185e-01,-2.297549545764923096e-01,2.301379144191741943e-01
7.777777777777777679e+00,4.382230639457702637e-01,-1.898627281188964844e-01,-3.173420429229736328e-01,3.856386542320251465e-01,-4.395312368869781494e-01,4.402638375759124756e-01
7.878787878787878896e+00,6.274557709693908691e-01,-2.718488872051239014e-01,-4.543760716915130615e-01,5.521644353866577148e-01,-6.293288469314575195e-01,6.303777694702148438e-01
7.979797979797979224e+00,7.967692017555236816e-01,-3.452049493789672852e-01,-5.769854784011840820e-01,7.011611461639404297e-01,-7.991476655006408691e-01,8.004797101020812988e-01
8.080808080808081328e+00,9.461633563041687012e-01,-4.099308550357818604e-01,-6.851702928543090820e-01,8.326288461685180664e-01,-9.489877820014953613e-01,9.505696296691894531e-01
